1536542527412,558,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293761,0,1,1,0,0,0
1536542531119,1530,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144374,0,1,1,0,0,0
1536542536404,58,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234250,0,1,1,0,0,0
1536542539540,547,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,268973,0,1,1,0,0,0
1536542543260,352,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,299310,0,1,1,0,0,0
1536542546770,11360,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,148962,0,1,1,0,0,0
1536542565164,1462,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144482,0,1,1,0,0,0
1536542576106,180,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,1,0,0,0
1536542577209,651,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,1,0,0,0
1536542588951,837,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564492,0,1,1,0,0,0
1536542602226,1510,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140121,0,1,1,0,0,0
1536542607440,656,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293768,0,1,1,0,0,0
1536542611229,1697,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144381,0,1,1,0,0,0
1536542616717,47,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234256,0,1,1,0,0,0
1536542619839,611,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,318073,0,1,1,0,0,0
1536542623634,374,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,299316,0,1,1,0,0,0
1536542627195,9326,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,172869,0,1,1,0,0,0
1536542643614,1508,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144489,0,1,1,0,0,0
1536542654740,199,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,1,0,0,0
1536543542035,698,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,6835,0,1,2,0,0,0
1536543554171,935,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,564288,0,1,2,0,0,0
1536543567567,1261,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,140121,0,1,2,0,0,0
1536543572667,638,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,293810,0,1,2,0,0,0
1536543576442,1722,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,144381,0,1,2,0,0,0
1536543581918,52,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,234275,0,1,2,0,0,0
1536543585053,610,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,293545,0,1,2,0,0,0
1536543588841,378,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,299335,0,1,2,0,0,0
1536543592441,10355,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,172869,0,1,2,0,0,0
1536543609829,1497,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,144489,0,1,2,0,0,0
1536543620861,147,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 1-1,text,true,,6835,0,1,2,0,0,0
1536545069246,696,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536545148197,799,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564554,0,1,5,0,0,0
1536545494582,615,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536545572026,2097,User Login,500,"java.lang.InterruptedException: sleep interrupted
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: driver.version: unknown",5_UI_UW_LOAandCorro_BGB 3-1,text,false,Test failed: text expected to contain /Urgent work/,1806,0,1,5,0,0,0
1536545866614,851,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536545907468,820,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564532,0,1,5,0,0,0
1536545957019,30184,Search Life,500,"Timed out after 30 seconds waiting for frame to be available: By.xpath: //div[@id=""module1""]//iframe
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.e3E8yt}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: fd57ea6dc632747fe7fa5c37bf99c3c3",5_UI_UW_LOAandCorro_BGB 3-1,text,false,,2749,0,1,5,0,0,0
1536546184185,660,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536546259394,791,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564532,0,1,5,0,0,0
1536546281690,30044,Search Life,500,"Timed out after 30 seconds waiting for frame to be available: By.xpath: //div[@id=""module1""]//iframe
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.e6cxHY}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: eb4b194d1241d7fcddbb05b862c35654",5_UI_UW_LOAandCorro_BGB 3-1,text,false,,2749,0,1,5,0,0,0
1536546579479,1139,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6768,0,1,5,0,0,0
1536546630176,1558,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,561517,0,1,5,0,0,0
1536546708338,2631,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140263,0,1,5,0,0,0
1536546969258,859,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6768,0,1,5,0,0,0
1536546982948,1156,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,561517,0,1,5,0,0,0
1536547132892,1116,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
